Species,GFE_ID,River,CU,WATERSHED_CDE,LINEAR_FEATURE_ID
PKE,1966,USELESS CREEK,PKE-7,915-765500-70200-00000-0000-0000-000-000-000-000-000-000,169004079
PKE,1967,HUNT INLET CREEK,PKE-7,915-765500-76800-00000-0000-0000-000-000-000-000-000-000,169003596
PKE,2110,FULTON RIVER-ABOVE WEIR,PKE-8,480-697200-00000-00000-0000-0000-000-000-000-000-000-000,4034816
PKE,2114,PINKUT CREEK-ABOVE WEIR,PKE-8,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,4064682
PKE,2307,CROW LAGOON CREEK,PKE-7,910-878500-00000-00000-0000-0000-000-000-000-000-000-000,244013028
PKE,2308,CEDAR CREEK,PKE-7,910-885600-00000-00000-0000-0000-000-000-000-000-000-000,244036108
PKE,2309,TRACY BAY CREEK #2,PKE-7,915-876300-05000-00000-0000-0000-000-000-000-000-000-000,244010924
PKE,2311,PIRATE COVE CREEK,PKE-7,915-896000-86400-00000-0000-0000-000-000-000-000-000-000,244002952
PKE,2312,CRAG CREEK,PKE-7,915-896000-92400-00000-0000-0000-000-000-000-000-000-000,244003599
PKE,2313,BRUNDIGE CREEK-WEST,PKE-7,915-823500-49400-00000-0000-0000-000-000-000-000-000-000,244025505
PKE,2683,COOPER INLET-ADA COVE CREEK,PKE-5,915-213000-71100-00000-0000-0000-000-000-000-000-000-000,154063002
PKE,2687,COOPER INLET-FANNIE COVE LH CREEK,PKE-5,915-213000-68700-00000-0000-0000-000-000-000-000-000-000,154064017
PKE,2689,BULLOCK CHANNEL #2 CREEK,PKE-5,915-381700-55200-00000-0000-0000-000-000-000-000-000-000,149077382
PKE,2690,BULLOCK CHANNEL #3 NORTH CREEK,PKE-5,915-381700-61600-00000-0000-0000-000-000-000-000-000-000,149084071
PKE,2692,JENNY BAY WEST CREEK,PKE-6,915-226500-45400-00000-0000-0000-000-000-000-000-000-000,154033096
PKE,2693,JENNY BAY SOUTH CREEK,PKE-6,915-226500-45700-00000-0000-0000-000-000-000-000-000-000,154035242
PKE,2831,GOIN CREEK,PKE-5,915-488300-05900-00000-0000-0000-000-000-000-000-000-000,120038622
PKE,3550,KUBAS CREEK,PKE-7,915-560200-72200-00000-0000-0000-000-000-000-000-000-000,93002378
PKE,3553,HAWKSBURY ISLAND CREEK,PKE-6,915-567300-86300-00000-0000-0000-000-000-000-000-000-000,79011999
PKE,3555,JENNY BAY EAST CREEK,PKE-6,915-226500-46300-00000-0000-0000-000-000-000-000-000-000,154031533
PKE,357,AMERICAN BAY CREEK,PKE-7,915-823500-75000-00000-0000-0000-000-000-000-000-000-000,244025508
PKE,358,ATNARKO SPAWNING CHANNEL,PKE-6,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,3020927
PKE,372,NEKITE SPAWNING CHANNEL,PKE-6,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,162132931
PKE,429,LADEKIN CREEK,PKE-5,915-488300-68500-00000-0000-0000-000-000-000-000-000-000,120002876
PKE,444,EXSTEW SLOUGH,PKE-7,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,123027279
PKE,445,SHAMES SLOUGH,PKE-7,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,123025362
PKE,446,MCNEIL RIVER,PKE-7,400-018200-00000-00000-0000-0000-000-000-000-000-000-000,123057554
PKE,447,ECSTALL RIVER,PKE-7,400-016500-00000-00000-0000-0000-000-000-000-000-000-000,123061979
PKE,448,HAYWARD CREEK,PKE-7,400-016500-14100-00000-0000-0000-000-000-000-000-000-000,123076851
PKE,450,BIG FALLS CREEK,PKE-7,400-016500-24200-00000-0000-0000-000-000-000-000-000-000,123083174
PKE,451,LOCKERBY CREEK,PKE-7,400-016500-34600-00000-0000-0000-000-000-000-000-000-000,123088179
PKE,454,JOHNSTON CREEK,PKE-7,400-016500-50000-00000-0000-0000-000-000-000-000-000-000,123093131
PKE,456,KHYEX RIVER,PKE-7,400-036100-00000-00000-0000-0000-000-000-000-000-000-000,123053244
PKE,457,SCOTIA RIVER,PKE-7,400-057000-00000-00000-0000-0000-000-000-000-000-000-000,123063473
PKE,458,KWINITSA CREEK,PKE-7,400-066100-00000-00000-0000-0000-000-000-000-000-000-000,123055903
PKE,459,KASIKS RIVER,PKE-7,400-093200-00000-00000-0000-0000-000-000-000-000-000-000,123042822
PKE,460,GITNADOIX RIVER,PKE-7,400-113400-00000-00000-0000-0000-000-000-000-000-000-000,123043312
PKE,462,CLAY CREEK,PKE-7,400-114500-00000-00000-0000-0000-000-000-000-000-000-000,123043171
PKE,463,DOG TAG CREEK,PKE-7,400-113400-12300-00000-0000-0000-000-000-000-000-000-000,123047918
PKE,468,ANDESITE CREEK,PKE-7,400-128100-00000-00000-0000-0000-000-000-000-000-000-000,123031244
PKE,469,EXSTEW RIVER,PKE-7,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,123027279
PKE,470,SHAMES RIVER,PKE-7,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,123025362
PKE,471,MIDDLE CREEK,PKE-7,400-160900-00000-00000-0000-0000-000-000-000-000-000-000,123025829
PKE,473,ZYMAGOTITZ RIVER,PKE-7,400-184200-00000-00000-0000-0000-000-000-000-000-000-000,87083765
PKE,474,ERLANDSEN CREEK,PKE-7,400-184200-17000-00000-0000-0000-000-000-000-000-000-000,87077813
PKE,475,MOLYBDENUM CREEK,PKE-7,400-184200-18600-00000-0000-0000-000-000-000-000-000-000,87076673
PKE,476,THORNHILL CREEK,PKE-7,400-206600-00000-00000-0000-0000-000-000-000-000-000-000,87083539
PKE,477,KLEANZA CREEK,PKE-7,400-231800-00000-00000-0000-0000-000-000-000-000-000-000,87071424
PKE,478,SINGLEHURST CREEK,PKE-7,400-232100-00000-00000-0000-0000-000-000-000-000-000-000,87070861
PKE,479,LOWRIE CREEK,PKE-7,400-243100-00000-00000-0000-0000-000-000-000-000-000-000,87063615
PKE,482,FIDDLER CREEK,PKE-7,400-296800-00000-00000-0000-0000-000-000-000-000-000-000,87026593
PKE,484,WILSON CREEK,PKE-7,400-339200-00000-00000-0000-0000-000-000-000-000-000-000,87009158
PKE,486,PRICE CREEK,PKE-8,400-358700-00000-00000-0000-0000-000-000-000-000-000-000,82069086
PKE,488,KITWANGA RIVER,PKE-8,400-364900-00000-00000-0000-0000-000-000-000-000-000-000,82068481
PKE,489,MOONLIT CREEK,PKE-8,400-364900-48600-00000-0000-0000-000-000-000-000-000-000,82058210
PKE,490,SHANDILLA CREEK,PKE-8,400-372400-00000-00000-0000-0000-000-000-000-000-000-000,82069196
PKE,491,COMEAU CREEK,PKE-8,400-409100-00000-00000-0000-0000-000-000-000-000-000-000,82066660
PKE,492,BURDICK CREEK,PKE-8,400-414500-00000-00000-0000-0000-000-000-000-000-000-000,82065711
PKE,493,CHICAGO CREEK,PKE-8,400-425900-00000-00000-0000-0000-000-000-000-000-000-000,82063679
PKE,494,HAZELTON CREEK,PKE-8,400-438400-00000-00000-0000-0000-000-000-000-000-000-000,82060765
PKE,495,GLEN VOWELL CREEK,PKE-8,400-448500-00000-00000-0000-0000-000-000-000-000-000-000,82057977
PKE,496,SHEGUNIA RIVER,PKE-8,400-455200-00000-00000-0000-0000-000-000-000-000-000-000,82055197
PKE,501254,FULTON RIVER,PKE-8,480-697200-00000-00000-0000-0000-000-000-000-000-000-000,4034816
PKE,504,EXCHAMSIKS RIVER,PKE-7,410-000000-00000-00000-0000-0000-000-000-000-000-000-000,123039608
PKE,505,LAKELSE RIVER,PKE-7,420-000000-00000-00000-0000-0000-000-000-000-000-000-000,109000272
PKE,506,WHITE CREEK,PKE-7,420-332600-00000-00000-0000-0000-000-000-000-000-000-000,109001183
PKE,507,COLDWATER CREEK,PKE-7,420-623800-00000-00000-0000-0000-000-000-000-000-000-000,109002954
PKE,508,HERMAN CREEK,PKE-7,420-659800-00000-00000-0000-0000-000-000-000-000-000-000,109003276
PKE,511,SCHULBUCKHAND CREEK,PKE-7,420-783500-00000-00000-0000-0000-000-000-000-000-000-000,109005007
PKE,514,NORTH GRANITE CREEK,PKE-7,420-908000-00000-00000-0000-0000-000-000-000-000-000-000,109003106
PKE,521,KITSUMKALUM RIVER-LOWER,PKE-7,430-000000-00000-00000-0000-0000-000-000-000-000-000-000,87081519
PKE,522,SPRING CREEK,PKE-7,430-028800-00000-00000-0000-0000-000-000-000-000-000-000,87079310
PKE,523,DEEP CREEK,PKE-7,430-067600-00000-00000-0000-0000-000-000-000-000-000-000,87074546
PKE,533,ZYMOETZ RIVER-LOWER,PKE-7,440-000000-00000-00000-0000-0000-000-000-000-000-000-000,245024871
PKE,537,KITSEGUECLA RIVER,PKE-8,450-000000-00000-00000-0000-0000-000-000-000-000-000-000,82069113
PKE,540,BULKLEY RIVER-LOWER,PKE-8,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,17011102
PKE,541,BULKLEY RIVER-UPPER,PKE-8,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,17011102
PKE,542,STATION CREEK,PKE-8,460-007300-00000-00000-0000-0000-000-000-000-000-000-000,17011371
PKE,543,SUSKWA RIVER,PKE-8,460-081700-00000-00000-0000-0000-000-000-000-000-000-000,17012494
PKE,549,TROUT CREEK,PKE-8,460-241300-00000-00000-0000-0000-000-000-000-000-000-000,17034528
PKE,550,TOBOGGAN CREEK,PKE-8,460-242900-00000-00000-0000-0000-000-000-000-000-000-000,17035138
PKE,556,MORICE RIVER,PKE-8,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,139004724
PKE,560,GOSNELL CREEK,PKE-8,460-600600-50800-00500-0000-0000-000-000-000-000-000-000,139028196
PKE,566,KISPIOX RIVER,PKE-8,470-000000-00000-00000-0000-0000-000-000-000-000-000-000,82055449
PKE,567,DATE CREEK,PKE-8,470-038200-00000-00000-0000-0000-000-000-000-000-000-000,82051187
PKE,568,HEVENOR CREEK,PKE-8,470-085600-00000-00000-0000-0000-000-000-000-000-000-000,82046609
PKE,569,MCCULLY CREEK,PKE-8,470-155700-00000-00000-0000-0000-000-000-000-000-000-000,82040500
PKE,571,CULLON CREEK,PKE-8,470-245700-00000-00000-0000-0000-000-000-000-000-000-000,82033779
PKE,572,IRONSIDE CREEK,PKE-8,470-335400-00000-00000-0000-0000-000-000-000-000-000-000,82032246
PKE,576,SKUNSNAT CREEK,PKE-8,470-434300-00000-00000-0000-0000-000-000-000-000-000-000,82026085
PKE,577,CLIFFORD CREEK,PKE-8,470-434800-00000-00000-0000-0000-000-000-000-000-000-000,82026159
PKE,579,SWEETIN RIVER,PKE-8,470-507200-00000-00000-0000-0000-000-000-000-000-000-000,82024946
PKE,581,NANGEESE RIVER,PKE-8,470-544600-00000-00000-0000-0000-000-000-000-000-000-000,82024493
PKE,596,BOUCHER CREEK,PKE-8,480-378200-00000-00000-0000-0000-000-000-000-000-000-000,5087031
PKE,630,KSI GINGOLX,PKE-7,500-002500-00000-00000-0000-0000-000-000-000-000-000-000,111070204
PKE,631,CHAMBERS CREEK,PKE-7,500-009000-00000-00000-0000-0000-000-000-000-000-000-000,111077435
PKE,632,FLEWIN CREEK,PKE-7,500-010700-00000-00000-0000-0000-000-000-000-000-000-000,111076194
PKE,633,WELDA CREEK,PKE-7,500-016300-00000-00000-0000-0000-000-000-000-000-000-000,111074895
PKE,634,KSGYUKWSA'A,PKE-7,500-018500-00000-00000-0000-0000-000-000-000-000-000-000,111074399
PKE,635,XNUKW,PKE-7,500-030000-00000-00000-0000-0000-000-000-000-000-000-000,111069841
PKE,638,DISKANGIEQ CREEK,PKE-7,500-080200-00000-00000-0000-0000-000-000-000-000-000-000,111068049
PKE,641,KSI MAT'IN,PKE-7,500-112000-00000-00000-0000-0000-000-000-000-000-000-000,111063876
PKE,642,KSEMAMAITH CREEK,PKE-7,500-114800-00000-00000-0000-0000-000-000-000-000-000-000,111062742
PKE,643,ANSEDAGAN CREEK,PKE-7,500-134700-00000-00000-0000-0000-000-000-000-000-000-000,111057520
PKE,644,WEGILADAP CREEK,PKE-7,500-134300-00000-00000-0000-0000-000-000-000-000-000-000,111055036
PKE,646,WILYAYAANOOTH CREEK,PKE-7,500-139700-00000-00000-0000-0000-000-000-000-000-000-000,111052708
PKE,647,KSI TS'OOHL TS'AP,PKE-7,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,111053629
PKE,648,KSI TS'OOHL TS'AP,PKE-7,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,111053629
PKE,649,VETTER CREEK,PKE-7,500-185700-16700-00000-0000-0000-000-000-000-000-000-000,111049156
PKE,650,KSGA'MAAL,PKE-7,500-178600-00000-00000-0000-0000-000-000-000-000-000-000,111046954
PKE,651,KSI SII AKS,PKE-7,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,111046191
PKE,652,KSI SII AKS,PKE-7,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,111046191
PKE,653,GINGIT CREEK,PKE-7,500-185700-00300-00000-0000-0000-000-000-000-000-000-000,111046174
PKE,654,GITZYON CREEK,PKE-7,500-185700-05200-00000-0000-0000-000-000-000-000-000-000,111048760
PKE,655,KSI SGASGINIST,PKE-7,500-201900-00000-00000-0000-0000-000-000-000-000-000-000,111038899
PKE,661,KSI HLGINX,PKE-7,510-000000-00000-00000-0000-0000-000-000-000-000-000-000,111072066
PKE,662,KINSKUCH RIVER,PKE-12,520-000000-00000-00000-0000-0000-000-000-000-000-000-000,80047263
PKE,663,CRANBERRY RIVER,PKE-12,530-000000-00000-00000-0000-0000-000-000-000-000-000-000,111012642
PKE,7990598,MEZIADIN RIVER,PKE-12,550-000000-00000-00000-0000-0000-000-000-000-000-000-000,80019612
PKE,7990611,WORAN CREEK,PKE-6,910-342400-00000-00000-0000-0000-000-000-000-000-000-000,149070368
PKE,7990614,KITLOPE RIVER,PKE-6,910-617600-00000-00000-0000-0000-000-000-000-000-000-000,83014333
PKE,914,DOCEE RIVER,PKE-6,910-025600-00000-00000-0000-0000-000-000-000-000-000-000,162150536
PKE,917,WALKUM CREEK,PKE-6,910-038700-00000-00000-0000-0000-000-000-000-000-000-000,162139258
PKE,918,NEKITE RIVER,PKE-6,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,162132931
PKE,928,DRANEY CREEK,PKE-6,910-107200-00000-00000-0000-0000-000-000-000-000-000-000,162131822
PKE,929,LOCKHART GORDON CREEK,PKE-6,910-107400-00000-00000-0000-0000-000-000-000-000-000-000,162131635
PKE,930,ALLARD CREEK,PKE-6,910-110700-00000-00000-0000-0000-000-000-000-000-000-000,162124605
PKE,931,JOHNSTON CREEK,PKE-5,910-118900-00000-00000-0000-0000-000-000-000-000-000-000,162118726
PKE,932,NEWICHY CREEK,PKE-5,910-119600-00000-00000-0000-0000-000-000-000-000-000-000,162114439
PKE,933,SANDELL RIVER,PKE-6,910-121300-00000-00000-0000-0000-000-000-000-000-000-000,162101928
PKE,934,NICKNAQUEET RIVER,PKE-6,910-128500-00000-00000-0000-0000-000-000-000-000-000-000,162081481
PKE,935,WANNOCK RIVER,PKE-6,910-128800-00000-00000-0000-0000-000-000-000-000-000-000,162080164
PKE,937,AMBACK CREEK,PKE-6,910-128800-22600-00000-0000-0000-000-000-000-000-000-000,162077543
PKE,938,DALLERY CREEK,PKE-6,910-128800-23700-00000-0000-0000-000-000-000-000-000-000,162082680
PKE,939,ASHLULM CREEK,PKE-6,910-128800-39700-00000-0000-0000-000-000-000-000-000-000,162079248
PKE,941,NEECHANZ RIVER,PKE-6,910-128800-60200-01500-0000-0000-000-000-000-000-000-000,162088027
PKE,942,GENESEE CREEK,PKE-6,910-128800-63100-00000-0000-0000-000-000-000-000-000-000,162085007
PKE,945,WASHWASH RIVER,PKE-6,910-128800-99500-03400-0000-0000-000-000-000-000-000-000,162037214
PKE,947,KILBELLA RIVER,PKE-6,910-130900-00000-00000-0000-0000-000-000-000-000-000-000,162071799
PKE,948,CHUCKWALLA RIVER,PKE-6,910-130900-04100-00000-0000-0000-000-000-000-000-000-000,162069950
PKE,949,CLYAK RIVER,PKE-6,910-141200-00000-00000-0000-0000-000-000-000-000-000-000,158044396
PKE,950,YOUNG RIVER,PKE-6,910-141200-09800-00000-0000-0000-000-000-000-000-000-000,158041445
PKE,951,NIEL CREEK,PKE-6,910-141200-09800-04300-0000-0000-000-000-000-000-000-000,158040674
PKE,952,MILTON RIVER,PKE-6,910-146000-00000-00000-0000-0000-000-000-000-000-000-000,158051613
PKE,953,MACNAIR CREEK,PKE-5,910-150900-00000-00000-0000-0000-000-000-000-000-000-000,158059155
PKE,955,BEAVER CREEK,PKE-5,910-168500-00000-00000-0000-0000-000-000-000-000-000-000,158076176
PKE,957,KOEYE RIVER,PKE-5,910-212200-00000-00000-0000-0000-000-000-000-000-000-000,158051884
PKE,958,COLD CREEK,PKE-5,910-213700-00000-00000-0000-0000-000-000-000-000-000-000,158048901
PKE,959,NAMU RIVER,PKE-5,910-216500-00000-00000-0000-0000-000-000-000-000-000-000,158044798
PKE,960,NOOTUM RIVER,PKE-5,910-225900-00000-00000-0000-0000-000-000-000-000-000-000,158036949
PKE,961,QUATLENA RIVER,PKE-6,910-240300-00000-00000-0000-0000-000-000-000-000-000-000,158025415
PKE,962,KWATNA RIVER,PKE-6,910-246500-00000-00000-0000-0000-000-000-000-000-000-000,158020497
PKE,964,ASSEEK RIVER,PKE-6,910-273700-00000-00000-0000-0000-000-000-000-000-000-000,162015169
PKE,965,TALEOMEY RIVER,PKE-6,910-275900-00000-00000-0000-0000-000-000-000-000-000-000,162009903
PKE,966,NOEICK RIVER,PKE-6,910-276400-00000-00000-0000-0000-000-000-000-000-000-000,162009366
PKE,967,CAMP CREEK,PKE-6,910-281600-00000-00000-0000-0000-000-000-000-000-000-000,9037401
PKE,968,BELLA COOLA RIVER,PKE-6,910-290700-00000-00000-0000-0000-000-000-000-000-000-000,9016700
PKE,971,NECLEETSCONNAY RIVER,PKE-6,910-291600-00000-00000-0000-0000-000-000-000-000-000-000,154019063
PKE,972,NIEUMIAMUS CREEK,PKE-6,910-293100-00000-00000-0000-0000-000-000-000-000-000-000,154019010
PKE,973,NOOSESECK RIVER,PKE-6,910-296200-00000-00000-0000-0000-000-000-000-000-000-000,154021603
PKE,975,DEAN RIVER,PKE-6,910-318700-00000-00000-0000-0000-000-000-000-000-000-000,100053590
PKE,977,KIMSQUIT RIVER,PKE-6,910-322400-00000-00000-0000-0000-000-000-000-000-000-000,83071057
PKE,978,SKOWQUILTZ RIVER,PKE-6,910-334000-00000-00000-0000-0000-000-000-000-000-000-000,149044492
PKE,979,DEEP BAY CREEK,PKE-6,910-336200-00000-00000-0000-0000-000-000-000-000-000-000,149049096
PKE,980,STEELHEAD CREEK,PKE-6,910-338500-00000-00000-0000-0000-000-000-000-000-000-000,149059630
PKE,981,NASCALL CREEK,PKE-6,910-342000-00000-00000-0000-0000-000-000-000-000-000-000,149069677
PKE,983,CASCADE RIVER,PKE-6,910-351200-12100-00000-0000-0000-000-000-000-000-000-000,149041873
PKE,984,ELCHO CREEK,PKE-6,910-361300-00000-00000-0000-0000-000-000-000-000-000-000,149079673
PKE,985,FRENCHMAN CREEK,PKE-6,910-364900-00000-00000-0000-0000-000-000-000-000-000-000,149090720
PKE,986,MARTIN RIVER,PKE-6,910-373400-00000-00000-0000-0000-000-000-000-000-000-000,149085485
PKE,987,GOAT BUSHU CREEK,PKE-5,910-379500-00000-00000-0000-0000-000-000-000-000-000-000,149096818
PKE,988,WALKER LAKE CREEK,PKE-5,910-381300-00000-00000-0000-0000-000-000-000-000-000-000,149095873
PKE,989,CLATSE CREEK,PKE-5,910-385700-00000-00000-0000-0000-000-000-000-000-000-000,149089693
PKE,991,ROSCOE CREEK,PKE-6,910-397200-00000-00000-0000-0000-000-000-000-000-000-000,149065760
PKE,992,LEE CREEK,PKE-6,910-400500-00000-00000-0000-0000-000-000-000-000-000-000,149059812
PKE,993,QUARTCHA CREEK,PKE-6,910-400700-00000-00000-0000-0000-000-000-000-000-000-000,149059390
PKE,996,ELLERSLIE LAGOON CREEK,PKE-5,910-433100-00000-00000-0000-0000-000-000-000-000-000-000,149056620
PKE,997,PINE RIVER,PKE-6,910-441000-00000-00000-0000-0000-000-000-000-000-000-000,149031920
PKE,998,CHEENIS LAKE CREEK,PKE-5,910-448100-00000-00000-0000-0000-000-000-000-000-000-000,149062892
PKE,999,NEEKAS CREEK,PKE-5,910-450900-00000-00000-0000-0000-000-000-000-000-000-000,149064939
PKO,1119,ADAM RIVER,PKO-4,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,710543688
PKO,852,AHNUHATI RIVER,PKO-7,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,88047440
PKO,861,AHTA RIVER,PKO-7,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,88052112
PKO,862,AHTA VALLEY CREEK,PKO-7,900-640800-00000-00000-0000-0000-000-000-000-000-000-000,88050198
PKO,1123,AMOR DE COSMOS CREEK,PKO-4,920-700700-00000-00000-0000-0000-000-000-000-000-000-000,710439535
PKO,771,ANGUS CREEK,PKO-3,900-166800-00000-00000-0000-0000-000-000-000-000-000-000,72056566
PKO,828,APPLE RIVER,PKO-7,900-469600-00000-00000-0000-0000-000-000-000-000-000-000,88081739
PKO,728,ASHLU CREEK,PKO-3,900-097600-38300-00000-0000-0000-000-000-000-000-000-000,189027378
PKO,838,BOUGHEY CREEK,PKO-7,900-534400-00000-00000-0000-0000-000-000-000-000-000-000,88107839
PKO,813,BREM RIVER,PKO-3,900-357900-00000-00000-0000-0000-000-000-000-000-000-000,206072925
PKO,784,BRITTAIN RIVER,PKO-3,900-244600-00000-00000-0000-0000-000-000-000-000-000-000,72015167
PKO,698,BROTHERS CREEK,PKO-2,900-071100-03400-00000-0000-0000-000-000-000-000-000-000,189068493
PKO,843,CALL CREEK,PKO-7,900-543100-00000-00000-0000-0000-000-000-000-000-000-000,88095552
PKO,1141,CAMPBELL RIVER,PKO-3,920-627900-00000-00000-0000-0000-000-000-000-000-000-000,710149901
PKO,697,CAPILANO RIVER,PKO-2,900-071100-00000-00000-0000-0000-000-000-000-000-000-000,189068561
PKO,1450,CAYEGHLE CREEK,PKO-5,930-847100-00000-00000-0000-0000-000-000-000-000-000-000,710131115
PKO,760,CHAPMAN CREEK,PKO-3,900-120400-00000-00000-0000-0000-000-000-000-000-000-000,72057549
PKO,719,CHEAKAMUS RIVER,PKO-2,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,189032291
PKO,1109,CLUXEWE RIVER,PKO-5,920-851500-00000-00000-0000-0000-000-000-000-000-000-000,710386042
PKO,780,DESERTED RIVER,PKO-3,900-220600-00000-00000-0000-0000-000-000-000-000-000-000,72010113
PKO,777,EARLE CREEK,PKO-3,900-202000-00000-00000-0000-0000-000-000-000-000-000-000,72040222
PKO,1433,EAST CREEK,PKO-5,930-782400-00000-00000-0000-0000-000-000-000-000-000-000,710140113
PKO,1184,ENGLISHMAN RIVER,PKO-3,920-462800-00000-00000-0000-0000-000-000-000-000-000-000,710428838
PKO,1491,FISHERMAN RIVER,PKO-5,930-992000-00000-00000-0000-0000-000-000-000-000-000-000,710333862
PKO,804,FORBES BAY CREEK,PKO-3,900-333800-00000-00000-0000-0000-000-000-000-000-000-000,206089342
PKO,803,FORBES CREEK,PKO-3,900-332400-00000-00000-0000-0000-000-000-000-000-000-000,206091822
PKO,830,FRAZER CREEK,PKO-7,900-471200-00800-00000-0000-0000-000-000-000-000-000-000,88081318
PKO,863,GILFORD CREEK,PKO-7,905-557500-78200-00000-0000-0000-000-000-000-000-000-000,88091350
PKO,847,GLENDALE CREEK,PKO-7,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,88093012
PKO,1466,GOODSPEED RIVER,PKO-5,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,710340712
PKO,1136,GRANITE BAY CREEK,PKO-7,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,710232965
PKO,773,GRAY CREEK,PKO-3,900-168400-00000-00000-0000-0000-000-000-000-000-000-000,72054867
PKO,827,GRAY CREEK,PKO-7,900-461200-00000-00000-0000-0000-000-000-000-000-000-000,88106515
PKO,831,HEYDON CREEK,PKO-7,900-477600-00000-00000-0000-0000-000-000-000-000-000-000,88102761
PKO,857,HOEYA SOUND CREEK,PKO-7,900-619100-00000-00000-0000-0000-000-000-000-000-000-000,88083924
PKO,1134,HYACINTHE CREEK,PKO-3,905-291000-84800-00000-0000-0000-000-000-000-000-000-000,710234936
PKO,688,INDIAN RIVER,PKO-2,900-056000-00000-00000-0000-0000-000-000-000-000-000-000,189056899
PKO,860,KAKWEIKEN RIVER,PKO-7,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,88063021
PKO,1108,KEOGH RIVER,PKO-5,920-866900-00000-00000-0000-0000-000-000-000-000-000-000,710384639
PKO,1434,KLASKISH RIVER,PKO-5,930-784100-00000-00000-0000-0000-000-000-000-000-000-000,710138043
PKO,809,KLITE RIVER,PKO-3,900-349300-03300-00000-0000-0000-000-000-000-000-000-000,206059864
PKO,1115,KOKISH RIVER,PKO-4,920-810900-00000-00000-0000-0000-000-000-000-000-000-000,710539764
PKO,1475,KOPRINO RIVER,PKO-5,930-925900-00000-00000-0000-0000-000-000-000-000-000-000,710354404
PKO,853,KWALATE CREEK,PKO-7,900-608900-00000-00000-0000-0000-000-000-000-000-000-000,88068680
PKO,792,LANG CREEK,PKO-3,900-278100-00000-00000-0000-0000-000-000-000-000-000-000,72037789
